gene,gs001,gs002,gs003,gs004,gs005,gs006,gs007,gs008,gs009,gs010,gs011,gs012,gs013,gs014,gs015,gs016,gs017,gs018,gs019,gs020,gs021,gs022,gs023,gs024
ASXL1,25.773517855505,31.406611202527,20.2450284388793,4.58029200805766,17.3136345641941,19.0654387180502,26.5761440767289,23.5337251353547,33.1837580013343,18.5837099935242,23.4443912921506,26.6499450126863,30.0838546756006,24.3061967431105,27.1319564833104,19.2993933774811,18.6190898732281,25.9566736912823,28.9514762253328,24.8408213582478,19.9100295028565,28.9279644923036,43.9501277230324,21.2485391333021
ATF1,131.731313483692,145.81640915459,113.878284968696,114.507300201441,140.487777606603,144.897334257181,117.79696293469,131.956958794667,110.612526671114,143.821755602057,152.74376144886,127.67182959566,127.856382371302,108.336191197864,152.132755995705,151.282341636384,111.714539239369,122.573181319944,125.456396976442,116.86477320812,122.225458892536,107.822413107677,123.060357624491,133.115848099804
ATF2,134.59503768986,152.546397269417,144.245827627015,119.087592209499,124.658168862197,130.189710103257,142.218284518711,141.202350812128,136.422116227708,135.741881691829,135.693295054568,139.447386694289,124.633112227488,121.530983715553,133.721785524887,138.208559025832,125.506457663982,117.526050324417,133.820156774871,131.543440374358,142.135488395392,107.822413107677,127.455370396794,139.365418433129
ATF3,104.239561104487,168.249702870681,139.184570517295,132.828468233672,106.355183751478,121.474080975005,124.979704577049,132.797448978073,95.8641897816324,123.622070826487,151.322889249335,140.067152857374,109.591184889688,128.475611356441,133.721785524887,128.870142875438,125.506457663982,117.526050324417,89.4278932293612,194.210057891755,143.241601145551,155.159082276901,118.665344852187,136.240633266466
ATG10,147.195424196995,152.546397269417,146.776456181875,164.890512290076,156.812061624272,185.75184579586,152.274122818014,182.386369798999,195.415463785635,148.669679948194,164.821175144816,159.279903913032,166.535624097075,169.448914437685,178.295714033183,166.846368553708,176.536555835052,170.160416420629,152.477774786753,155.255133489049,183.614716526343,202.495751446125,145.035421486007,160.613957566431
ATG12,136.31327221356,163.763044127462,141.715199072155,146.569344257845,149.886607798594,140.539519693055,142.936558682947,160.533625030455,110.612526671114,133.317919518761,166.952483444102,139.447386694289,148.27042661546,138.198090053686,136.628780862384,143.811608716069,157.227870040593,137.714574306526,138.967085881597,146.222107540595,155.961897772376,134.120562646135,127.455370396794,156.864215366436
ATG16L1,144.904444832062,150.303067897808,136.653941962435,174.051096306191,156.812061624272,148.710422000791,156.58376780343,167.257546497699,132.735032005337,143.821755602057,168.373355643627,148.124112977489,152.568120140546,163.893212324974,145.349766874877,134.473192565675,157.917465961824,142.040686588406,128.673227668146,161.465338828611,183.614716526343,131.490747692289,175.80051089213,171.863184166414
ATG5,150.631893244396,177.223020357117,98.6945136395365,146.569344257845,141.477128153129,156.881324308527,161.611686953081,138.680880261911,110.612526671114,143.821755602057,141.376783852665,158.660137749946,153.642543521817,150.698419807285,125.000799512394,133.850631488982,144.12554753721,148.529855011227,143.470648849982,132.672568617914,142.135488395392,160.418712184593,153.825447030613,158.739086466433
ATG7,160.941300386598,181.709679100335,129.062056297855,87.0255481530955,158.790762717323,146.531514718728,156.58376780343,153.809703563211,165.918790006671,164.021440377627,163.400302945292,171.675227174746,162.237930571989,131.253462412797,154.07075288737,155.017708096542,157.917465961824,157.182079574987,126.099763114783,141.705594566368,143.241601145551,134.120562646135,140.640408713704,148.114816899782
ATM,164.377769433999,168.249702870681,149.307084736735,169.470804298133,153.349334711433,147.62096835976,140.78173619024,152.969213379805,221.225053342229,150.285654730239,150.612453149573,142.546217509717,151.493696759274,146.531643222752,137.597779308217,143.189047639376,165.503021095361,173.044491275215,162.128266861863,140.011902201033,154.302728647138,136.750377599981,114.270332079884,153.114473166442
ATOX1,215.352060303775,190.682996586771,210.042170053373,164.890512290076,219.141146055371,184.662392154829,180.286815223215,172.300487598132,213.850884897488,204.420809928766,214.551702128166,211.960027775319,172.982164384703,163.893212324974,187.016700045675,161.865879940164,173.088576228899,160.787173143221,169.205294383611,150.174056393043,193.569731277771,181.457231815359,193.380561981343,159.364043499766
ATP11C,146.049934514528,152.546397269417,177.143998840194,141.989052249787,132.5729732344,144.352607436665,137.908639533296,158.852644663644,110.612526671114,156.749553858422,153.454197548622,137.588088205031,139.675039565288,152.087345335463,141.473773091547,129.492703952131,164.81342517413,149.250873724873,147.974211818367,139.447338079255,149.878277646503,139.380192553826,140.640408713704,150.614645033112
ATP2A2,187.287563083336,172.736361613899,167.021484620754,210.693432370652,172.641670368678,181.394031231734,163.048235281553,148.766762462778,169.605874229042,201.188860364675,190.396874736253,159.899670076118,192.321785247589,168.059988909507,185.07870315401,187.390884084575,189.638878338435,178.812640984389,160.198168446841,181.225083090853,201.312520528882,186.71686172305,197.775574753646,156.239258333104
ATP5F1D,199.887949590472,186.196337843553,187.266513059633,224.434308394825,160.769463810374,178.670397129156,197.525395164877,166.417056314294,235.97339023171,196.340936018538,221.656063125787,185.929848925718,231.001026973362,164.587675089063,197.675682949833,194.86161700489,162.744637410438,171.602453847922,205.877164269033,208.888725057993,311.923795544751,184.087046769205,210.960613070555,184.987281866395
ATP5ME,243.416557524214,251.252889620216,296.08354091861,270.237228475402,233.981404253251,251.663791078262,250.677683318335,226.091859336086,317.089243123861,256.132002954225,313.302319995103,253.484360702062,251.415071217519,218.755770687995,238.373617674798,267.078701901271,242.048168351966,251.635531062709,265.710215134721,255.182983043818,400.412815557447,173.567786953821,377.971098418079,221.234789799675
ATR,130.585823801225,116.653127323672,144.245827627015,105.346716185326,130.099596868087,139.99479287254,122.824882084342,115.987645309962,125.360863560596,124.43005821751,112.95933986218,117.755570986288,138.600616184017,117.364207131019,134.690783970719,140.076242255911,130.333629112597,127.620312315471,137.036987466575,149.044928149487,131.074360893805,107.822413107677,149.43043425831,137.490547333131
ATRX,161.514045227831,150.303067897808,134.123313407575,160.310220282018,173.136345641941,168.865314359873,159.456864460373,128.594998061045,169.605874229042,168.869364723763,157.716814147195,157.420605423775,159.014660428174,159.031972976352,151.163757549872,166.846368553708,164.1238292529,168.718378993335,149.90431023339,161.465338828611,172.553589024756,170.937971999976,127.455370396794,161.238914599763
AURKA,144.331699990828,125.626444810108,124.000799188136,155.72992827396,133.067648507663,136.726431949445,134.317268712116,146.245291912561,121.673779338226,114.734209525236,130.720242356233,153.082242282175,143.972733090374,140.281478345952,136.628780862384,119.531726725044,151.021506749517,151.413929865814,135.750255189894,148.480364027708,128.309079018408,160.418712184593,171.405498119826,143.740117666455
AURKB,124.285630547658,118.896456695281,126.531427742996,169.470804298133,132.5729732344,128.010802821194,139.345187861768,166.417056314294,158.54462156193,134.125906909783,137.824603353855,132.629958900346,151.493696759274,152.781808099552,149.225760658207,143.811608716069,131.712820955058,144.203742729346,150.54767637173,137.75364571392,133.286586394122,155.159082276901,167.010485347523,139.365418433129
AXIN1,154.64110713303,154.789726641026,103.755770749256,183.211680322306,130.59427214135,154.157690205948,127.852801233993,136.9998998951,125.360863560596,138.97383125592,142.79765605219,177.253122642518,127.856382371302,156.254121919996,132.752787079054,132.605509335596,117.920902530445,142.040686588406,127.386495391464,151.3031846366,137.157981019678,149.899452369209,145.035421486007,135.615676233134
AXIN2,22.9097936493378,26.9199524593089,32.8981712131788,13.740876024173,26.7124647561852,25.0574337437231,26.5761440767289,26.0551956855712,29.4966737789638,17.7757226025014,31.9696244892962,20.452283381829,15.0419273378003,26.3895850353772,24.2249611458128,16.1865879940164,19.9982817156895,34.6088982550431,24.4479132569477,24.2762572364694,25.4405932536499,18.4087046769205,17.580051089213,29.9979375999559
AXL,171.823452370033,150.303067897808,215.103427163092,105.346716185326,175.609722008254,161.783865693169,173.822347745092,185.748330532621,129.047947782967,158.365528640467,193.238619135302,146.884580651317,179.428704672332,165.282137853152,186.047701599843,196.106739158276,190.328474259665,188.906902975444,186.576180118811,157.513389976162,147.666052146185,157.788897230747,219.750638615162,164.988656799758
B2M,5875.21658137268,4544.98530687998,6230.4075020651,4997.09858079091,4823.57858958447,4282.64226289458,3464.95456827406,3480.46984948228,3731.32923303892,7876.26108769017,6388.24140906114,4438.14549385689,5699.81603764504,2209.78051533079,3932.19569318834,4468.74340850191,4474.78793286583,3651.95978462069,3709.64915367264,1780.07067596717,2577.24270786975,2156.44826215354,7998.9232455919,3247.90170222856
BAD,138.03150673726,148.059738526199,169.552113175614,132.828468233672,131.583622687875,141.628973334087,131.444172055173,136.9998998951,106.925442448744,151.901629512285,147.770708750525,134.489257389603,154.716966903089,151.392882571374,143.411769983212,133.850631488982,148.952718985825,139.156611733819,160.841534585182,127.026927400131,127.20296626825,113.082043015369,114.270332079884,146.239945799785
BAG1,154.068362291797,107.679809837236,134.123313407575,119.087592209499,129.604921594824,139.450066052024,132.880720383644,144.56431154575,191.728379563265,138.165843864897,153.454197548622,143.165983672803,131.079652515117,134.725776233241,142.44277153738,146.924414099533,151.711102670748,128.341331029118,137.036987466575,123.639542669461,139.370206519995,139.380192553826,131.850383169097,133.115848099804
BAGE,341.928670216367,417.259263119288,323.920455022069,384.744528676843,394.256192790362,340.454262822324,402.951806136349,358.048818130753,317.089243123861,307.843195979684,225.91867972436,380.536424134637,252.489494598791,420.844435037857,343.994448270542,257.740285750877,258.598470461502,239.378212930715,220.67458545087,296.960728055417,308.605457294275,373.433723446101,382.366111190382,236.858715632985
BAIAP3,135.740527372326,141.329750411372,113.878284968696,119.087592209499,147.413231432281,138.905339231508,151.555848653778,140.361860628723,169.605874229042,113.118234743191,140.666347752903,128.291595758746,137.526192802745,131.253462412797,146.31876532071,111.438432728036,110.335347396907,121.852162606298,113.875806486309,129.285183887244,136.604924644599,128.860932738443,87.9002554460648,127.491234799813
BAMBI,137.458761896027,121.13978606689,139.184570517295,155.72992827396,138.509076513553,129.100256462225,142.218284518711,161.374115213861,147.483368894819,155.941566467399,167.662919543865,127.052063432574,155.79139028436,136.114701761419,149.225760658207,155.640269173235,166.882212937822,135.551518165585,139.610452019938,142.834722809925,131.627417268884,134.120562646135,131.850383169097,164.363699766425
BAP1,140.895230943427,150.303067897808,154.368341846455,155.72992827396,129.604921594824,136.726431949445,151.555848653778,139.521370445317,140.109200450078,156.749553858422,148.481144850287,135.109023552689,125.70753560876,141.67040387413,156.008749779035,151.904902713077,148.952718985825,144.924761442993,133.176790636531,155.255133489049,157.068010522534,160.418712184593,162.61547257522,148.114816899782
BATF,81.3297674551492,103.193151094017,68.3269709812176,105.346716185326,85.0841470011824,92.0588326671565,96.2487380076127,79.8465674235248,95.8641897816324,72.7188651920512,76.7270987743109,93.5846906259448,69.8375197826442,67.3628881166207,70.7368865457735,72.8396459730738,64.1324206744524,77.870021073847,87.497794814339,82.4263617796404,88.4890200126954,76.2646336615276,65.9251915845486,78.7445861998843
BATF3,114.548968246689,96.4631629791902,149.307084736735,96.1861321692108,101.903106292114,103.498095897987,116.360414606218,112.62568457634,103.238358226373,105.038360832963,112.95933986218,108.459078540002,102.070221220788,109.030653961953,106.589829041577,95.2518447340196,97.2330248935247,100.221601196896,106.15541282622,106.138054894331,106.739880390314,105.192598153831,105.480306535278,115.617051166497
BAX,155.786596815497,130.113103553326,113.878284968696,128.248176225614,172.146995095415,154.702417026464,132.880720383644,136.9998998951,195.415463785635,167.253389941718,150.612453149573,166.097331706975,138.600616184017,120.836520951464,116.279813499902,122.021971031816,111.714539239369,118.968087751711,117.092637178012,104.444362528996,118.907120642059,126.231117784597,153.825447030613,129.991062933142
BBC3,127.722099595058,123.383115438499,106.286399304116,132.828468233672,106.355183751478,125.831895539131,124.261430412813,132.797448978073,140.109200450078,112.310247352168,115.090648161466,123.953232617145,122.484265464945,129.864536884619,119.186808837399,117.041482418272,151.711102670748,117.526050324417,138.323719743257,122.510414425904,129.968248143646,115.711857969214,92.295268218368,138.740461399796
